rated,turns,increment_code,white_rating,black_rating,first_move,second_move,opening_ply
True,47,10+0,1502,1834,e4,e5,6
True,99,10+0,1810,1728,e4,e5,7
True,58,10+0,1789,1776,e4,e5,8
True,95,10+0,1723,1708,e4,b6,2
True,41,10+0,1662,1808,e4,e5,8
True,44,10+0,1801,1697,e4,e5,9
True,50,10+0,1750,1761,e4,e5,4
True,47,10+0,1678,1717,e4,e6,5
True,99,10+0,1596,1643,e4,e5,6
False,79,8+0,2613,1904,d4,e6,8
True,75,10+0,1893,1897,d4,f5,8
True,57,10+0,2003,1901,e4,e6,7
True,101,10+0,1815,1904,e4,e6,5
True,226,10+0,1817,1907,e4,e6,3
True,105,10+0,1899,1776,d4,Nf6,4
True,78,10+0,1610,1895,d4,e6,2
True,129,10+0,1888,1736,d4,Nf6,6
True,59,10+0,2224,1802,e4,c5,3
True,70,10+0,1783,2222,e4,c5,3
True,93,10+0,2217,1970,e4,Nc6,3
True,74,10+0,1873,2214,e4,c5,3
True,62,10+0,2211,1878,e4,e5,6
True,28,10+0,1935,2206,e4,c5,8
True,57,10+0,2200,2029,e4,c5,6
True,27,10+0,2199,1622,e4,e5,6
True,64,10+0,1971,2194,e4,c5,3
True,138,10+0,2274,2191,e4,c5,3
True,90,10+0,1801,2189,e4,c5,3
True,37,10+0,2188,1536,e4,e6,4
True,106,15+5,2196,2314,e4,e5,9
True,114,15+5,2346,2179,e4,c5,12
True,29,15+5,2170,2112,e4,c5,3
True,47,15+5,2161,2084,e4,e5,9
True,53,30+0,2154,2010,e4,c5,3
True,57,30+0,2140,2218,e4,c6,12
True,48,15+0,2043,2132,d4,Nf6,2
True,43,15+0,2122,2052,e4,d5,6
True,115,15+0,2007,2138,f4,e5,2
True,57,15+0,2128,2064,e4,d5,4
True,156,10+0,1610,1578,e4,c5,3
True,35,10+0,1743,1594,d4,Nf6,2
True,96,10+0,1584,1591,d4,d5,4
True,54,10+0,1595,1563,d4,Nc6,4
True,44,10+0,1573,1597,e4,c5,3
True,150,10+0,1609,1552,d4,e6,2
True,106,10+0,1619,1632,d4,d5,8
True,40,10+0,1591,1609,e4,c5,5
True,53,10+0,1611,1557,d4,d5,5
True,75,10+0,1667,1620,d4,Nf6,3
True,57,10+0,1599,1631,d4,Nf6,5
True,113,10+0,1631,1627,d4,Nc6,2
True,29,10+0,1620,1639,d4,Nf6,5
True,113,10+0,1645,1630,e4,c5,11
True,205,10+0,1617,1704,d4,d5,3
True,62,10+0,1601,1607,e4,c5,8
True,49,10+0,1569,1619,e4,c5,8
True,17,10+0,1621,1593,d4,c6,4
True,37,10+0,1609,1688,d4,e6,2
True,127,10+0,1598,1619,e4,c5,3
True,153,10+0,1628,1666,d4,d5,6
True,30,10+0,1574,1619,e4,c5,3
True,61,10+0,1609,1590,d4,Nf6,9
True,88,10+0,1641,1598,e4,c5,11
True,71,10+0,1661,1606,e4,c5,10
True,48,10+0,1617,1616,d4,d5,5
True,58,10+0,1620,1606,e4,c5,4
True,79,10+0,1597,1565,d4,e6,4
True,73,10+0,1599,1607,d4,Nf6,5
True,40,10+0,1601,1597,e4,c5,2
True,48,10+0,1607,1600,d4,d5,5
True,54,10+0,1615,1704,d4,d5,5
True,73,10+0,1601,1626,g3,Nf6,2
True,48,10+0,1635,1666,d4,Nc6,4
True,43,10+0,1662,1645,d4,Nf6,2
True,48,10+0,1598,1636,d4,Nf6,2
True,45,10+0,1628,1556,d4,d5,5
True,54,10+0,1638,1639,d4,g6,2
False,34,30+0,1450,1999,e4,c5,9
False,53,30+0,1999,1450,e4,e5,9
True,77,10+30,1996,1959,e4,e5,5
True,32,6+10,1948,1942,d4,Nf6,6
True,113,10+0,1930,2204,d4,e5,10
True,39,7+3,1918,1966,d4,Nf6,4
True,17,2+10,2069,1925,Nf3,d5,4
True,75,10+0,1860,1938,e4,c5,4
True,28,10+0,1905,1924,Nf3,d5,5
True,93,5+15,1930,2107,d4,d5,3
True,42,5+15,1936,2101,d4,d5,5
True,126,15+0,1313,1543,c4,c5,2
True,8,15+0,1563,1290,c4,e5,2
True,67,15+0,1266,1585,c4,e6,2
True,49,20+0,1542,1242,d4,Nf6,4
True,88,20+0,1232,1551,c4,e5,3
True,28,5+8,1244,1282,c4,e5,3
True,35,20+0,1525,1249,c4,c5,2
True,86,20+0,1225,1546,c4,c5,3
True,65,15+0,1198,1613,c4,d6,1
True,66,15+0,1189,1621,c4,e5,4
True,63,12+0,1619,1191,d4,Nc6,2
True,35,15+0,1176,1201,c4,e6,2
False,22,15+0,1649,1176,c4,e5,3
False,14,15+0,1176,1649,c4,Nf6,5
False,67,15+0,1621,1176,c4,e5,3
False,106,15+0,1176,1621,c4,c5,3
False,96,15+0,1176,1615,d4,d5,5
False,115,15+0,1615,1176,d4,d5,4
False,113,15+0,1176,1615,d4,d5,6
False,69,10+5,1653,1176,d4,d5,4
False,58,10+5,1176,1653,d4,d6,3
False,54,10+5,1653,1176,c4,e5,3
False,21,10+5,1176,1653,d4,d5,5
False,67,10+0,1500,1176,e4,e6,5
True,79,8+0,1308,1185,c4,e5,2
True,45,8+0,1164,1326,d4,d5,5
True,73,8+0,1318,1173,c4,e5,2
True,114,12+0,1180,1361,d4,e6,2
True,18,12+0,1355,1188,e3,e5,1
True,48,15+10,1191,1623,d4,d5,6
True,116,9+0,1203,1267,d4,d5,4
True,42,9+0,1283,1182,c4,c5,6
True,71,10+10,1156,1449,d4,Nf6,7
True,45,10+10,1444,1161,c4,e5,4
True,114,5+8,1530,1552,e4,e6,3
True,26,45+10,1504,1543,e4,e6,2
False,35,5+8,1543,1601,e4,e5,5
True,63,17+0,1519,1543,Nf3,e6,2
True,119,5+8,1584,1553,e4,e6,2
True,84,15+0,1537,1543,e4,e6,7
True,38,15+10,1509,1544,e4,e6,5
True,65,15+2,1532,1570,e4,e5,5
False,40,10+3,1497,1532,e4,e6,6
True,51,12+8,1436,1546,e4,e6,5
True,61,16+3,1536,1498,e4,e6,3
True,71,10+0,1453,1550,e4,e6,9
False,57,15+15,1550,1429,e4,d5,3
True,51,10+10,1462,1541,g3,e6,1
True,53,12+1,1492,1554,b4,e6,1
True,65,5+15,1522,1566,d4,e6,2
True,94,5+8,1671,1563,f4,e6,1
True,26,13+5,1464,1555,c4,e6,11
True,133,10+5,1626,1564,e4,e6,3
True,111,10+5,1550,1639,e4,e5,7
False,25,4+10,1550,1527,e4,c5,4
True,38,5+8,1693,1535,e4,e6,7
False,52,15+10,1600,1535,d4,e6,2
False,64,20+0,1500,1535,Nf3,e6,7
True,30,5+10,1443,1528,e3,e6,1
True,85,6+5,1542,1517,f4,e6,1
True,77,15+5,1651,1524,c4,e6,2
True,54,5+8,1507,1513,e4,e6,5
True,166,10+10,1523,1556,e4,e5,6
False,73,20+0,1554,1523,e4,e6,5
True,91,7+12,1636,1506,e4,e6,5
True,90,15+0,1528,1495,e4,e6,3
True,55,10+0,1545,1490,e4,e6,2
True,52,30+0,1508,1562,e4,e5,6
True,31,30+0,1552,1518,e4,e6,3
True,23,30+0,1505,1565,e4,e5,6
True,35,30+0,1580,1492,e4,e6,3
True,15,10+60,1484,1401,e4,d5,4
True,28,10+60,1418,1475,e4,e6,3
True,35,30+0,1466,1406,e4,e5,8
True,51,4+6,1432,1478,d4,e6,2
True,60,15+3,1489,1475,e4,d5,2
True,64,15+0,1454,1479,d4,e6,2
True,71,10+0,1516,1489,e4,e6,7
False,40,10+0,1582,1489,e4,e6,3
True,45,0+13,1799,1578,e4,e5,4
True,78,3+8,1716,1464,e4,e5,5
False,10,120+0,1277,1464,e4,e5,7
True,60,15+0,1413,1280,e4,e5,6
True,48,15+0,1276,1461,e4,e5,6
True,41,15+0,1284,1436,e4,e5,4
True,49,15+0,1426,1500,e4,e5,3
True,93,15+0,1405,1040,d4,d5,5
True,25,15+0,1516,1413,e4,e5,7
True,46,15+0,1434,1401,Nf3,c5,4
True,37,15+0,1388,1447,e4,e5,5
True,36,15+0,1507,1396,a3,d5,1
True,17,15+0,1636,1400,e4,c5,3
True,30,15+12,1408,1498,e4,Nc6,2
True,50,14+0,1415,1577,e4,e5,3
True,24,15+15,1331,1413,e4,e5,3
True,67,10+5,1400,1452,e4,d5,6
True,21,10+4,1440,1421,e4,e5,4
True,65,10+4,1405,1557,d4,g6,14
True,45,10+0,1309,1419,e4,e5,4
True,72,11+11,1587,1403,e4,e5,3
True,123,10+10,1416,1349,e4,e5,4
True,50,15+8,1431,1317,e4,d6,2
True,80,10+3,1436,1669,e4,e5,4
True,40,10+0,1363,1418,e4,e5,7
True,34,10+0,1423,1650,e4,c5,2
True,106,15+0,1418,1445,e3,e5,3
True,65,15+0,1587,1424,d4,e6,4
True,43,10+5,1407,1620,e4,d5,4
True,57,10+0,1643,1424,d4,d5,3
True,115,15+15,1500,1430,e4,e5,4
True,11,15+15,1444,1358,e4,e5,3
True,61,15+5,1442,1420,e4,e5,8
True,39,10+0,1435,1453,e4,e5,2
True,45,10+0,1728,1458,Nf3,d6,2
True,33,10+0,1470,1469,e4,e5,7
True,22,10+0,1461,1355,e4,e5,6
True,57,10+1,1466,1657,e4,e5,6
True,51,15+6,1441,1479,e4,e5,6
True,55,10+0,1642,1485,d4,d5,4
True,56,10+5,1449,1475,e4,e5,6
True,55,10+5,1462,1504,e4,c5,3
True,43,15+0,1727,1466,d4,d5,11
True,65,15+10,1457,1386,e4,e5,5
True,25,15+10,1503,1468,e4,e5,6
True,61,10+0,1461,1316,e4,d5,4
True,100,10+0,1466,1583,e4,b6,2
True,58,10+0,1461,1455,e4,e5,3
True,71,10+0,1446,1344,e4,e5,4
True,39,10+0,1436,1388,e4,a6,2
False,51,11+8,1665,1360,d4,d5,5
True,35,15+5,2171,2064,e4,c5,11
True,43,15+5,2162,2088,e4,c5,10
True,54,15+5,2097,2152,c4,f5,5
True,47,15+10,2053,2167,e4,e5,11
True,51,20+0,1994,2160,d4,f5,2
True,59,30+10,2166,1997,e4,e5,9
True,88,10+0,1661,2069,e4,e5,10
True,68,10+0,2211,1637,d4,Nf6,4
True,64,10+0,1187,1635,b4,e5,3
True,104,10+0,1924,1774,e4,e5,4
True,68,10+0,1789,1899,e4,e6,11
True,65,10+0,1880,1679,e4,e5,6
False,43,40+40,2050,1880,e4,e6,11
True,50,10+0,1923,1911,e4,d5,4
True,63,10+0,1964,2005,e4,d5,6
False,3,11+5,1970,1832,e4,e5,3
False,127,8+0,1990,1970,e4,c5,4
False,53,15+0,1886,1970,e4,e5,10
False,138,15+0,1970,1886,d4,d5,8
True,135,15+0,1886,1970,e4,c5,14
False,29,5+5,1970,1500,e4,e5,5
False,34,15+10,1621,1970,d4,Nf6,5
False,17,10+0,1970,1710,e4,e5,6
True,35,8+9,1807,1970,e4,c5,5
False,46,10+30,1970,1208,e4,Nc6,3
False,80,10+0,2106,1970,c4,e5,4
False,141,10+0,1970,1506,e4,c5,5
False,96,10+0,1506,1970,e4,e5,3
False,25,10+0,1970,1500,e4,e5,4
True,42,20+0,1452,2085,d4,d5,2
True,60,10+0,1660,1450,d4,d5,9
True,58,10+0,1486,1654,e4,c5,6
True,42,10+0,1390,1649,e4,c5,4
True,45,10+0,2013,1652,e3,e5,3
True,71,10+0,1643,1573,d4,c6,3
True,110,10+5,1652,1735,e4,c5,8
True,85,10+5,1726,1661,d4,e5,6
True,20,10+5,1672,1717,d4,Nf6,6
True,152,10+0,1643,1660,e4,e5,7
True,22,10+0,1415,1655,d4,Nf6,6
True,57,15+16,1669,1326,e4,e6,3
True,92,15+16,1329,1660,d3,d5,1
True,130,15+15,1674,1926,e4,e6,8
False,66,10+0,1674,1500,d4,d5,12
False,76,10+0,1781,1674,e4,d5,6
False,95,5+11,1529,1674,e4,e5,4
False,80,10+10,1674,1708,e4,e5,6
True,21,30+0,1590,1640,e4,c5,3
False,91,15+10,2027,1640,d4,d5,6
False,84,15+10,2027,1640,e4,c5,11
True,86,9+5,1579,1416,e4,e6,2
True,137,9+5,1577,1634,e4,e5,7
True,103,9+5,1568,1509,e4,c5,3
True,47,9+5,1561,1380,e4,c6,3
True,29,9+5,1552,1471,e4,e6,2
True,63,9+5,1547,1330,e4,e5,3
True,39,9+5,1564,1386,e4,e6,2
True,115,9+5,1563,1609,e4,c6,3
True,99,9+5,1549,1609,e4,e5,3
True,92,9+5,1562,1536,e4,e5,3
True,48,10+0,1563,2139,e4,e5,7
True,90,10+0,1565,1947,e4,c5,3
True,102,10+0,1587,1553,c4,e5,2
True,93,10+0,1712,1559,e4,e5,7
True,29,10+0,1547,1583,e4,d5,4
True,60,10+0,1552,1763,e4,c5,3
True,54,10+0,1568,1439,e4,e5,3
True,104,9+5,1534,1557,d4,d5,4
True,59,9+5,1550,1560,e4,e5,3
True,69,9+5,1544,1350,e4,e5,4
True,96,9+5,1558,1519,e4,d5,4
True,50,9+5,1569,1576,e4,e5,4
True,44,9+5,1577,1714,e4,e6,2
True,55,9+5,1596,1327,e4,e5,3
True,105,9+5,1594,1238,e4,e5,4
True,72,9+5,1609,1485,e4,d5,4
True,25,9+5,1605,1354,e4,e5,7
True,105,9+5,1594,1574,e4,c6,3
True,65,9+5,1582,1575,e4,e5,4
True,33,9+5,1575,1405,e4,e5,4
True,39,9+5,1572,1251,e4,h5,2
True,60,10+0,1140,1571,e4,e5,3
True,51,10+0,1993,1573,e4,e5,6
True,64,10+0,1576,1915,e4,c5,3
True,45,10+0,1990,1578,h4,e5,1
True,70,10+0,1591,1536,e4,e5,6
True,23,10+0,1575,1725,e4,e5,3
True,44,10+0,1581,1747,e4,e5,7
True,99,10+0,1569,1615,e4,e5,4
True,56,9+5,1583,1482,e4,e5,7
True,67,9+5,1593,1644,e4,e6,2
True,39,9+5,1589,1299,e4,e5,3
True,31,9+5,1605,1416,e4,e6,2
True,222,9+5,1617,1614,e4,d6,2
True,111,9+5,1611,1418,e4,e5,4
True,23,9+5,1606,1392,e4,e5,4
True,19,9+5,1601,1402,e4,e5,3
True,40,9+5,1451,1594,e4,e5,4
True,43,15+10,1475,1396,e4,e5,4
True,92,5+10,1496,1229,e4,e5,3
True,76,10+0,1393,1398,e4,e5,6
True,63,10+0,1418,1405,e4,e6,7
True,18,10+0,1422,1267,e4,e5,5
True,73,10+0,1778,1425,e4,e6,3
True,20,10+0,1430,1669,e4,e5,6
True,84,10+0,1441,1474,e4,e5,6
True,27,10+0,1403,1455,e4,e6,9
True,24,10+0,1523,1440,d4,Nf6,4
True,68,10+0,1441,1620,e4,d5,4
True,51,10+0,1388,1456,d4,Nf6,3
True,11,10+0,1447,1335,e4,e5,7
False,121,7+2,1968,1447,d4,Nf6,2
False,42,7+2,1447,1500,e4,e5,11
True,43,10+0,1492,1458,e4,e6,6
True,41,10+0,1446,1420,e4,e5,6
True,22,10+0,1216,1440,e4,e6,3
True,83,10+0,1432,1306,e4,e5,5
True,63,10+0,1419,1446,g3,e6,1
True,76,10+0,1460,1457,e4,g6,2
True,18,10+0,1277,1452,e4,e6,3
True,149,10+0,1421,1468,e4,e6,5
True,157,10+0,1440,1272,e4,e5,5
True,41,10+0,1518,1452,e4,e6,5
True,44,10+0,1479,1056,e4,e5,4
True,111,10+0,1383,1498,e4,e5,4
True,51,10+0,1492,1248,e4,e5,6
True,56,10+0,1523,1491,e4,e6,5
True,65,10+0,1801,1496,e4,e6,3
True,126,10+0,1496,1496,e4,e5,8
True,40,10+0,1505,1650,e4,c5,4
True,158,10+0,1425,1492,c4,Nf6,2
True,120,10+0,1491,1520,e4,c5,4
True,32,10+0,1509,1480,e4,e5,11
False,19,10+0,1268,1158,e4,e5,3
False,33,15+0,1141,1268,e4,e5,4
False,15,15+0,1268,1141,e4,e5,3
True,85,15+0,1189,1244,d4,e6,2
False,17,10+0,1189,1443,e4,e5,3
True,86,15+0,1271,1261,e4,e5,4
True,7,20+0,1519,1324,d3,d5,1
True,73,10+0,1611,1423,e4,e5,7
True,65,10+0,1784,1538,e4,e5,8
True,130,10+0,1583,1567,d4,d5,6
False,28,20+30,1583,2203,d4,Nf6,4
True,44,10+0,1729,1615,e4,e5,9
True,54,10+0,1420,1402,e4,e5,3
True,48,10+0,1500,1701,d4,d5,5
True,55,30+0,1700,1324,e4,e5,5
True,36,5+30,1331,1472,d4,d5,5
True,11,8+6,1463,1315,e4,e5,6
True,59,9+0,1443,1323,c4,e5,3
True,16,10+1,1333,1382,d4,d5,4
True,63,15+0,1628,1337,e4,e5,5
True,44,5+5,1342,1556,d4,d5,5
True,60,5+5,1370,1353,e4,e5,6
True,33,30+0,1552,1359,d4,d5,2
True,66,10+10,1364,1632,d4,d5,3
True,30,8+0,1518,1371,e4,e5,6
True,18,10+3,1383,1383,e4,e5,6
True,36,7+9,1688,1386,e4,e5,6
True,82,10+3,1392,1612,d4,Nf6,4
True,102,10+0,1225,1385,e3,e5,3
True,51,8+0,1389,1675,d4,d5,5
True,30,10+3,1594,1395,e4,e5,5
True,82,10+0,1558,1360,e4,e5,5
True,44,5+8,1369,1460,d4,e6,2
True,54,15+8,1374,1579,d4,Nf6,4
True,53,8+0,1430,1385,d4,d5,4
True,80,25+2,1489,1369,e4,e5,6
True,14,5+5,1363,1514,d4,g6,2
True,11,60+0,1363,1559,d4,Nf6,6
True,20,30+0,1469,1372,d4,d5,5
True,44,5+8,1646,1376,e4,e5,5
True,73,10+0,1365,1347,d4,d5,4
True,55,10+0,1368,1754,d4,d5,8
True,51,10+0,1962,1368,e4,e5,3
True,122,5+5,1375,1539,d4,e6,4
True,54,8+9,1604,1380,e4,e5,5
True,7,180+0,1554,1387,e4,e5,3
True,61,15+15,1394,1528,d4,d5,4
True,50,10+1,1679,1398,g3,d5,1
True,53,4+7,1519,1406,e4,e5,5
True,55,30+0,1394,1414,d4,d5,4
True,15,7+2,1648,1399,e4,e5,5
True,27,7+2,1643,1404,e4,e6,3
True,82,7+2,1638,1409,e4,e5,5
True,32,7+2,1657,1389,e4,e5,5
True,66,7+2,1653,1394,e4,e5,5
True,9,15+0,1601,1399,e4,e5,4
True,39,8+7,1543,1407,e4,g6,2
True,21,15+0,1394,1427,d4,d5,4
True,80,40+15,1528,1402,d4,d5,4
True,63,15+10,1738,1405,e4,e5,4
True,84,10+5,1535,1413,e4,e5,5
False,62,10+10,1568,2060,e4,e6,3
False,15,15+0,1783,2060,e4,e6,7
False,104,5+5,2060,1614,e4,c5,4
False,30,5+5,1527,2060,e4,e6,6
False,50,5+5,2060,1527,e4,e5,5
False,45,10+0,1553,2060,e4,e6,5
False,40,10+2,2060,1546,e4,f5,2
False,30,20+0,1768,2060,e4,e6,9
False,95,10+0,1876,2060,e4,e6,3
False,34,20+0,2060,1882,e4,e5,6
False,37,10+0,2060,1500,e4,c5,4
False,63,10+0,1500,2060,e4,e6,3
False,43,20+0,1500,2060,e4,e6,3
False,95,5+8,2060,1932,e4,c6,2
False,37,10+0,2060,1754,e4,e5,6
False,53,10+2,1500,2060,e4,e6,2
False,26,10+0,1500,2060,e4,e6,3
False,54,10+15,2060,1639,e4,e5,6
True,72,20+0,1513,1569,e4,e5,5
True,46,20+0,1440,1553,d4,Nf6,9
True,40,20+0,1459,1532,e4,e5,8
True,58,30+8,1573,1356,d4,d5,6
True,47,30+0,1672,1595,Nf3,d5,5
True,13,14+10,1507,1570,d4,Nf6,6
True,62,20+0,1741,1589,e4,e5,4
True,29,20+10,1409,1644,e4,e5,11
True,67,20+8,1552,1649,e4,e5,7
True,66,60+1,1679,1816,d4,d5,10
True,83,60+1,1833,1594,e4,e5,10
True,67,60+0,1508,1681,d4,Nf6,6
True,80,15+0,1340,1567,Nf3,g6,2
True,73,5+8,1502,1346,e4,c5,2
True,18,10+10,1354,1445,c4,Nf6,4
True,33,5+8,1312,1366,e4,Nc6,3
True,50,8+1,1407,1354,d4,d5,3
True,48,20+0,1366,1297,Nf3,e6,2
True,95,20+0,1282,1380,e4,e5,4
True,65,15+0,1460,1389,e4,c5,3
True,50,10+2,1379,1378,e4,c5,5
True,27,10+2,1366,1391,e4,c5,4
True,149,15+10,1357,1300,c4,c5,4
True,73,5+8,1365,1479,Nf3,c6,2
True,66,10+3,1374,1435,Nf3,d5,3
True,35,10+3,1425,1383,d4,d5,3
True,74,5+8,1395,1377,Nf3,f6,2
True,92,5+5,1360,1384,e4,c5,3
True,103,10+0,1756,1387,e4,Nc6,2
True,105,8+2,1374,1462,c4,Nc6,2
True,88,10+0,1401,1373,f4,c5,3
True,41,8+8,1383,1651,c4,e5,4
True,2,14+2,1383,1522,c4,e5,2
True,77,19+2,1352,1642,d4,c5,4
True,47,8+8,1421,1361,b3,c5,2
True,106,15+0,1323,1351,e4,e5,6
True,79,5+6,1314,1355,e4,Nc6,3
True,45,9+9,1362,1461,d4,d6,4
True,70,15+0,1371,1453,e4,e5,3
True,31,15+0,1442,1379,e4,c6,3
False,58,10+0,1368,1464,e4,e5,8
False,52,10+0,1464,1301,e4,b6,2
False,27,10+5,1388,1464,e4,e5,6
False,58,10+5,1204,1464,e4,e5,5
False,48,10+5,1464,1441,e4,c5,4
False,29,15+0,1464,1540,e4,c6,5
False,20,15+0,1337,1464,e4,e5,8
False,134,15+0,1516,1464,e4,e5,5
True,19,10+0,1526,1473,a3,e5,1
True,47,15+10,1413,1487,e4,e5,11
True,53,30+0,1473,1587,e4,e5,6
True,20,20+0,1479,1633,e4,e5,6
True,56,15+4,1417,1470,b3,e5,5
True,92,10+0,1263,1454,e4,e5,4
True,81,10+0,1442,1487,e4,e5,7
True,95,10+0,1644,1447,Nf3,d5,5
True,110,10+0,1456,1767,e4,e5,6
True,49,10+0,1465,1523,e4,e6,3
True,123,10+0,1392,1479,e4,e5,7
True,81,15+0,1463,1641,e4,e5,5
True,66,15+0,1476,1386,e4,Nf6,4
True,64,15+0,1615,1461,e4,e5,8
True,87,15+0,1446,1579,e4,d5,6
True,49,15+0,1382,1459,e4,e5,7
True,36,15+0,1472,1406,e4,e5,4
True,16,15+0,1480,1594,e4,e5,5
True,76,15+0,1309,1474,e4,e5,9
True,70,15+0,1328,1467,e4,e5,6
True,27,15+0,1469,1368,e4,e5,9
True,52,15+0,1632,1453,b3,e5,4
True,66,15+0,1458,1666,e4,e5,4
True,2,15+0,1467,1510,e4,c5,2
True,78,15+0,1481,1380,e4,e5,4
True,51,15+0,1535,1491,e4,e5,10
True,17,180+180,1564,1500,d4,d5,8
True,20,60+0,1505,1690,e4,e6,3
True,74,15+0,1496,1492,e3,e5,1
True,67,15+0,1567,1500,e4,e5,8
True,16,25+0,1506,1662,e4,c5,8
True,56,5+5,1516,1546,e4,e5,7
True,90,10+2,1524,1597,e4,g6,2
True,63,6+4,1644,1532,e4,e5,7
True,47,5+5,1618,1540,e4,e5,7
True,115,10+0,1540,1543,e4,d5,4
True,85,20+0,1512,1642,e4,e5,7
True,39,10+3,1738,1517,d4,d5,5
True,212,8+0,1513,1634,e4,c5,4
True,16,30+0,1561,1523,d4,d5,5
True,32,5+10,1533,1553,e4,c5,5
True,47,15+0,1592,1542,e4,e5,6
True,24,10+3,1726,1547,d4,d5,5
True,54,10+0,1606,1535,d4,Nc6,2
True,163,15+0,1643,1542,e4,e5,7
True,42,20+0,1548,1710,e4,e5,4
True,129,8+0,1537,1575,e4,c5,6
True,79,8+0,1603,1546,e4,e5,7
False,33,15+0,1546,1700,e4,c5,8
False,100,8+0,1500,1546,d4,d5,3
False,36,14+8,1546,1500,e4,e5,8
False,15,15+8,1500,1546,e4,e5,11
False,57,10+0,1546,1642,e4,e5,7
False,120,5+8,1546,1533,e4,e5,5
True,59,5+8,1604,1533,e4,e5,5
True,41,10+0,1523,1508,e4,e5,7
True,118,10+8,1571,1510,e4,e5,7
True,17,5+5,1683,1516,e4,e5,2
True,44,5+5,1649,1501,e4,e5,3
True,30,10+0,1509,1617,e4,e5,7
True,114,10+0,1518,1560,e4,c5,11
True,61,5+8,1704,1523,d4,d5,3
True,133,8+0,1520,1637,e4,Nc6,7
True,109,15+0,1624,1528,e4,e5,7
True,65,20+0,1513,1656,e4,e6,3
True,143,8+0,1603,1521,e4,e5,3
True,127,10+0,1509,1585,e4,e5,13
True,79,10+0,1618,1516,d4,d5,6
True,32,7+8,1522,1702,e4,e5,7
True,129,8+0,1555,1532,e4,e5,7
True,58,6+3,1651,1539,e4,e5,7
True,20,3+8,1545,1714,e4,e6,3
True,13,5+5,1567,1555,d4,d5,4
True,28,15+5,1565,1563,e4,e5,5
True,77,12+0,1574,1632,e4,e5,7
True,36,15+0,1582,1663,e4,e5,6
True,69,15+0,1650,1590,e4,e5,5
True,47,15+2,1438,1436,e4,e6,3
True,42,20+0,1486,1420,d4,g6,2
True,109,20+15,1418,1472,e4,e5,6
True,71,20+0,1390,1470,g3,e5,1
True,83,30+0,1428,1403,e4,e6,3
True,109,9+2,1384,1498,g3,e5,1
True,75,10+0,1598,1391,e4,e6,3
True,74,10+0,1394,1764,g3,d5,1
True,104,10+0,1396,1889,g3,c5,2
True,85,10+0,1738,1399,e4,e6,3
True,53,10+0,1749,1403,e4,e6,3
True,82,10+0,1396,1389,e4,e6,3
True,74,8+8,1380,1375,e4,e6,5
True,83,8+8,1360,1395,e4,c6,4
True,125,10+5,1345,1345,e4,d5,2
True,135,25+0,1473,1352,e4,g6,2
True,72,20+5,1365,1442,b3,e5,2
True,61,30+0,1474,1376,e4,g6,4
True,16,30+0,1389,1465,g3,e5,1
True,34,25+25,1375,1372,e4,e5,3
True,87,25+25,1372,1375,g3,d5,4
True,37,30+0,1430,1388,e4,e5,5
True,47,30+10,1516,1362,e4,e5,7
True,47,25+0,1699,1378,d4,c6,9
True,27,20+10,1448,1394,e4,c6,3
True,34,30+15,1413,1431,f3,e5,3
True,62,15+0,1432,1477,e4,e6,3
True,26,15+0,1466,1453,e4,e5,3
True,59,20+0,1472,1550,e4,e5,4
True,61,15+5,1413,1449,e4,e5,3
True,81,15+1,1429,1500,e4,d6,2
True,61,20+0,1484,1454,g3,e5,1
True,18,15+0,1495,1419,e4,e5,3
True,57,20+0,1391,1360,e4,e5,4
True,118,25+0,1431,1350,e4,e5,6
True,12,25+8,1416,1302,e4,e5,5
True,39,30+0,1495,1240,e4,e5,6
True,62,15+3,1276,1322,e4,e5,6
True,20,20+0,1298,1218,e4,e5,5
True,67,20+4,1351,1258,d4,d5,3
True,72,10+0,1323,1293,e4,e5,5
True,58,10+0,1628,1348,e4,e5,4
True,6,10+10,1357,1871,e3,e5,1
True,60,30+0,1385,1683,e4,c5,3
True,59,30+0,1558,1457,e4,e5,6
True,54,30+0,1462,1249,e4,e5,4
True,53,10+0,2035,1757,Nf3,d5,4
True,56,10+0,2053,1840,Nf3,d5,4
True,36,10+0,1468,2052,d4,Nf6,6
True,63,10+0,2043,1964,Nf3,Nf,4
True,49,10+2,1994,2057,e4,c5,5
True,36,10+0,1684,1717,d4,d5,4
True,83,10+0,1703,1783,e4,e5,6
True,58,10+0,1807,1687,e4,e5,9
True,35,10+0,1953,1691,e4,e5,8
True,25,10+0,1679,1698,e4,e5,6
True,70,10+0,1398,1661,e4,e5,10
True,45,10+0,1873,1667,e4,e5,3
True,35,10+0,1664,1315,e4,Nf6,6
True,99,10+0,1646,1833,e4,c5,8
True,65,10+0,1518,1582,e4,e5,5
True,75,10+0,1575,1420,e4,d5,2
True,65,10+0,1563,1615,e4,e5,9
True,135,10+5,1551,1585,e4,e5,7
False,57,10+5,1551,1585,e4,c5,8
True,61,10+2,1552,1538,e4,e5,10
True,63,10+2,1526,1564,e4,e5,4
True,88,10+2,1569,1747,e4,e5,5
True,66,10+2,1577,1695,e4,e6,3
True,37,10+2,1603,1565,b4,e6,1
True,62,10+0,1323,1560,e4,e5,7
True,110,10+2,1724,1544,d4,d5,4
True,35,10+2,1532,1556,d4,d5,3
